Feature ID,Taxon,Confidence
009442be9df4e329583ecd2500fd89d8,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Warnowiaceae;Warnowia;Warnowia_sp.;,0.999077209
009902f892b3f72092e934ebe6788d78,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea-Group-II;Acantharea-Group-II_X;Acantharea-Group-II_XX;Acantharea-Group-II_XX_sp.;,0.999959677
009c6a595dd777da0e012af73541f727,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;,1
009d76620f622e9f31baae2817475c5f,Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;,0.99676321
00a3afcbff8ce74b7a88ba88c7986df9,Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa,0.999999997
00a48c38b17a34b1d54d009a66eecb67,Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_XX;RAD-B_XXX;RAD-B_XXX_sp.;,0.948871074
00a8b2e877f992e311c93e8f6acdc461,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Collodaria;Collophidiidae;Collophidium,0.821830738
00ac802f45789fc7f18ccfd54124af76,Eukaryota;Stramenopiles;Ochrophyta,0.913198784
00bba0b75fb33771902b10fe6959bbcd,Eukaryota,1
00bbaf67f3ead06250470035a4d80fd2,Eukaryota;Alveolata;Ciliophora;CONTH_6;CONTH_6_X;CONTH_6_XX;CONTH_6_XXX;CONTH_6_XXX_sp.;,0.999999975
00bc8ab634181287b0c750e7ac2026af,Eukaryota,1
00bd69a7ad02dff01491626572df6838,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999991059
00bf5480e5bd579bf2544024ac503cbe,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999586039
00c01dbbbedcf87011003d58296dd9e2,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea-Group-II;Acantharea-Group-II_X;Acantharea-Group-II_XX;Acantharea-Group-II_XX_sp.;,1
00c22babf209f861cbabd8701ce3cfca,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.999519085
00c27d86ab8db367e9bb2d31e29bd5e0,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea-Group-II;Acantharea-Group-II_X;Acantharea-Group-II_XX;Acantharea-Group-II_XX_sp.;,0.999999999
00c5fdbb7c5a44eadd882b6ceb661036,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.99794513
00c935c750afbf2724bb0401ef46ebd2,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999999942
00cc197104007eb92ae278f9027d83cc,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;,0.999805025
00ce0dbeab641d6a70538ab90096803a,Eukaryota;Archaeplastida;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_pacifica;,0.999999999
00d474bb5e7c49f3a954c46a50f8c417,Eukaryota;Opisthokonta;Metazoa;Mollusca;Mollusca_X;Mollusca_XX;Typhloscolex;Typhloscolex_sp.;,0.999934976
00d967c25f27805d6862048c06eb4c12,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999991969
00ddf357db8faccc12e7ceea19f52b52,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_X;Acantharea_XX;Staurolithium;Staurolithium_sp.;,0.715672769
00dee60923483562f18bfd82f07fce45,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999078991
00e22ec74a13fbb07ff1f3a1c84c592a,Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina,0.996343998
00e438885d7884fcfcf3dc29d9e409bc,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida,0.832227631
00e9d41d8a85e533e49680e884f6d7e9,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-25;Dino-Group-II-Clade-25_X;Dino-Group-II-Clade-25_X_sp.;,0.999217546
00ed03a5eccc4a5bf8e18781a16c1a48,Eukaryota;Alveolata;Dinoflagellata,0.999836612
00ee0ab6a2289191cd290c146e835561,Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;,0.996521119
00ee6804cc8362068b21d9ad89731dca,Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;,0.999999997
00eeef1a7bef8d0948e0685ac5f3a7fa,Eukaryota,1
00f458131de0e6f390e2d37f3bf62373,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999997873
