EXPOCODE,SECT,CRUISE,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,CTDPRS,CTDPRS_FLAG_W,CTDDPT,CTDDPT_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDTMP_1,CTDTMP_1_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDSAL_1,CTDSAL_1_FLAG_W,CTDCND,CTDCND_FLAG_W,CTDCND_1,CTDCND_1_FLAG_W,CTDOXY_2,CTDOXY_2_FLAG_W,CTDOXY_3,CTDOXY_3_FLAG_W,CTDOXV_2,CTDOXV_2_FLAG_W,CTDOXV_3,CTDOXV_3_FLAG_W,THETA,THETA_FLAG_W,THETA_1,THETA_1_FLAG_W,SIG0,SIG0_FLAG_W,SIG0_1,SIG0_1_FLAG_W,XMISS,XMISS_FLAG_W,XMISSCP,XMISSCP_FLAG_W,XMISSV,XMISSV_FLAG_W,FLUOR,FLUOR_FLAG_W,TURB,TURB_FLAG_W,CDOM,CDOM_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,OXYGEN_1,OXYGEN_1_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,TCARBN_1,TCARBN_1_FLAG_W,ALKALI,ALKALI_FLAG_W,ALKALI_1,ALKALI_1_FLAG_W,DNSSAL,DNSSAL_FLAG_W,DNSSAL_1,DNSSAL_1_FLAG_W
-,-,-,UTC,UTC,DEG,DEG,M,-,-,-,-,-,DBAR,-,M,-,ITS-90,-,ITS-90,-,PSS-78,-,PSS-78,-,S/m,-,S/m,-,UMOL/KG,-,UMOL/KG,-,V,-,V,-,DEG C,-,DEG C,-,KG/CUM,-,KG/CUM,-,%TRANCE,-,1/M,-,V,-,UG/L,-,FTU,-,UG/L,-,PSS-78,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,G/KG,-,,
A14,A6,A14,A10,A5,F8.4,F9.4,I5,A6,I3,A7,A7,I1,F9.1,I1,F9.1,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F11.6,I1,F11.6,I1,F9.2,I1,F9.2,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.3,I1,F9.4,I1,F9.4,I1,F9.3,I1,F9.3,I1,F9.3,I1,F9.4,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.3,I1,F9.2,I1,F9.1,I1,F9.1,I1,F9.1,I1,F9.1,I1,F9.4,I1,,
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      9, X12101,2,   1415.2,2,   1401.3,2,   3.7789,2,   3.7791,2,  34.4624,2,  34.4640,2,   3.252504,2,   3.252654,2,    78.43,2,    78.35,2,   0.9111,2,   0.8909,2,   3.6699,2,   3.6701,2,  27.3921,2,  27.3933,2,   99.910,2,   0.0036,2,   4.7260,2,    0.049,2,    0.028,2,    9.935,2,  34.4618,2,  -999.00,9,  -999.00,9,38.5,1,0,1,119.5,1,2.745,1,0,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      8, X12108,2,   1516.8,2,   1501.4,2,   3.7354,2,   3.7366,2,  34.4661,2,  34.4675,2,   3.253194,2,   3.253417,2,    78.62,2,    78.61,2,   0.9061,2,   0.8861,2,   3.6180,2,   3.6192,2,  27.4001,2,  27.4011,2,   99.912,2,   0.0035,2,   4.7260,2,    0.049,2,    0.029,2,    9.630,2,  34.4665,2,  -999.00,9,  -999.00,9,38.8,1,0.01,1,120.37,1,2.746,1,0.02,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      7, X12107,2,   1719.6,2,   1701.4,2,   3.5284,2,   3.5290,2,  34.4789,2,  34.4803,2,   3.244359,2,   3.244526,2,    78.66,2,    78.58,2,   0.8934,2,   0.8727,2,   3.3953,2,   3.3959,2,  27.4321,2,  27.4331,2,   99.871,2,   0.0052,2,   4.7241,2,    0.049,2,    0.038,2,    9.777,2,  34.4785,2,  -999.00,9,  -999.00,9,39.08,1,0.01,1,124.23,1,2.762,1,0,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      6, X12106,2,   1820.6,2,   1800.9,2,   3.5319,2,   3.5324,2,  34.4793,2,  34.4807,2,   3.248796,2,   3.248957,2,    78.64,2,    78.61,2,   0.8881,2,   0.8675,2,   3.3896,2,   3.3901,2,  27.4329,2,  27.4340,2,   99.810,2,   0.0076,2,   4.7212,2,    0.050,2,    0.044,2,   10.394,2,  34.4784,2,  -999.00,9,  -999.00,9,39.04,1,0,1,124.41,1,2.767,1,0.01,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      5, X12105,2,   1854.6,2,   1834.4,2,   3.5365,2,   3.5369,2,  34.4791,2,  34.4808,2,   3.250556,2,   3.250730,2,    78.68,2,    78.56,2,   0.8866,2,   0.8655,2,   3.3910,2,   3.3913,2,  27.4326,2,  27.4339,2,   99.834,2,   0.0067,2,   4.7223,2,    0.049,2,    0.038,2,   10.341,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      4, X12104,2,   1854.2,2,   1834.0,2,   3.5359,2,   3.5364,2,  34.4792,2,  34.4807,2,   3.250494,2,   3.250671,2,    78.66,2,    78.56,2,   0.8865,2,   0.8655,2,   3.3904,2,   3.3910,2,  27.4327,2,  27.4339,2,   99.825,2,   0.0070,2,   4.7219,2,    0.049,2,    0.042,2,    9.926,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      3, X12103,2,   1854.1,2,   1834.0,2,   3.5359,2,   3.5364,2,  34.4792,2,  34.4807,2,   3.250493,2,   3.250661,2,    78.68,2,    78.56,2,   0.8866,2,   0.8655,2,   3.3904,2,   3.3909,2,  27.4327,2,  27.4339,2,   99.829,2,   0.0068,2,   4.7221,2,    0.050,2,    0.037,2,   10.385,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      2, X12102,2,   1853.9,2,   1833.7,2,   3.5360,2,   3.5364,2,  34.4791,2,  34.4807,2,   3.250487,2,   3.250652,2,    78.63,2,    78.56,2,   0.8864,2,   0.8655,2,   3.3906,2,   3.3910,2,  27.4326,2,  27.4339,2,   99.845,2,   0.0062,2,   4.7228,2,    0.050,2,    0.043,2,   10.564,2,  34.4785,2,  -999.00,9,  -999.00,9,39.11,1,0,1,124.55,1,2.774,1,0.02,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,04:43, 25.9337, 126.8994, 1847,   C04,  1,      1, X12109,2,   1853.9,2,   1833.7,2,   3.5364,2,   3.5369,2,  34.4791,2,  34.4806,2,   3.250518,2,   3.250689,2,    78.67,2,    78.53,2,   0.8866,2,   0.8654,2,   3.3909,2,   3.3914,2,  27.4326,2,  27.4338,2,   99.833,2,   0.0067,2,   4.7223,2,    0.049,2,    0.039,2,   10.144,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,      0,   -999,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,  34.4147,2,  -999.00,9,  -999.00,9,0.05,1,0.02,1,1.15,1,0.031,1,0.03,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     36, A12007,2,     82.3,2,     81.8,2,  24.3354,2,  24.3367,2,  34.9327,2,  34.9346,2,   5.232382,2,   5.232758,2,   205.56,2,   205.54,2,   2.5008,2,   2.4487,2,  24.3179,2,  24.3192,2,  23.4959,2,  23.4969,2,   98.536,2,   0.0590,2,   4.6610,2,    0.613,2,    0.072,2,    3.586,2,  34.9347,2,  -999.00,9,  -999.00,9,0.02,1,0.06,1,1.34,1,0.04,1,0.03,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     35, A12006,2,     82.5,2,     81.9,2,  24.3334,2,  24.3346,2,  34.9327,2,  34.9346,2,   5.232170,2,   5.232553,2,   205.64,2,   205.46,2,   2.5015,2,   2.4478,2,  24.3159,2,  24.3171,2,  23.4965,2,  23.4976,2,   98.516,2,   0.0598,2,   4.6601,2,    0.518,2,    0.076,2,    3.733,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     34, A12005,2,     82.4,2,     81.9,2,  24.3334,2,  24.3346,2,  34.9326,2,  34.9345,2,   5.232155,2,   5.232530,2,   205.57,2,   205.72,2,   2.5008,2,   2.4503,2,  24.3159,2,  24.3171,2,  23.4964,2,  23.4974,2,   98.543,2,   0.0587,2,   4.6613,2,    0.596,2,    0.075,2,    4.334,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     33, A12004,2,    706.1,2,    700.3,2,   6.1051,2,   6.1049,2,  34.3351,2,  34.3365,2,   3.418518,2,   3.418632,2,    89.83,2,    89.74,2,   1.0485,2,   1.0295,2,   6.0420,2,   6.0418,2,  27.0219,2,  27.0231,2,   99.673,2,   0.0131,2,   4.7147,2,    0.048,2,    0.051,2,    8.631,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     32, A12003,2,    706.2,2,    700.4,2,   6.1070,2,   6.1072,2,  34.3348,2,  34.3361,2,   3.418665,2,   3.418802,2,    89.76,2,    89.74,2,   1.0481,2,   1.0295,2,   6.0439,2,   6.0441,2,  27.0214,2,  27.0225,2,   99.646,2,   0.0142,2,   4.7135,2,    0.049,2,    0.058,2,    8.603,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     31, A12002,2,   1920.8,2,   1899.5,2,   3.7258,2,   3.7264,2,  34.4588,2,  34.4604,2,   3.268161,2,   3.268350,2,    74.07,2,    74.00,2,   0.8626,2,   0.8415,2,   3.5715,2,   3.5721,2,  27.3989,2,  27.4001,2,   99.864,2,   0.0054,2,   4.7238,2,    0.049,2,    0.032,2,   10.018,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     30, A12001,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     29, X12050,2,     50.5,2,     50.2,2,  25.5050,2,  25.5037,2,  34.8270,2,  34.8293,2,   5.338516,2,   5.338698,2,   209.84,2,   209.84,2,   2.5949,2,   2.5371,2,  25.4939,2,  25.4926,2,  23.0595,2,  23.0617,2,   98.518,2,   0.0597,2,   4.6602,2,    0.234,2,    0.081,2,    3.050,2,  34.8292,2,  -999.00,9,  -999.00,9,0.03,1,0.01,1,1.09,1,0.016,1,0.01,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     28, X12128,2,    101.0,2,    100.3,2,  23.8008,2,  23.8034,2,  34.9569,2,  34.9578,2,   5.180885,2,   5.181273,2,   200.44,2,   200.37,2,   2.4273,2,   2.3775,2,  23.7796,2,  23.7823,2,  23.6738,2,  23.6737,2,   98.981,2,   0.0410,2,   4.6820,2,    0.433,2,    0.090,2,    4.410,2,  34.9588,2,  -999.00,9,  -999.00,9,0.36,1,0.23,1,1.54,1,0.077,1,0.01,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     27, X12127,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     26, X12126,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     25, X12125,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     24, X12124,2,    201.8,2,    200.3,2,  20.5743,2,  20.5757,2,  34.9408,2,  34.9402,2,   4.851694,2,   4.851757,2,   187.78,2,   187.55,2,   2.1767,2,   2.1376,2,  20.5363,2,  20.5377,2,  24.5740,2,  24.5732,2,   99.753,2,   0.0099,2,   4.7185,2,    0.057,2,    0.033,2,    4.944,2,  34.9411,2,  -999.00,9,  -999.00,9,3.24,1,0.02,1,3.33,1,0.256,1,0.02,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     23, X12123,2,    403.3,2,    400.3,2,  13.7320,2,  13.7327,2,  34.4895,2,  34.4890,2,   4.130833,2,   4.130848,2,   168.73,2,   168.69,2,   1.7768,2,   1.7546,2,  13.6743,2,  13.6750,2,  25.8603,2,  25.8598,2,   99.875,2,   0.0050,2,   4.7243,2,    0.040,2,    0.031,2,    6.442,2,  34.4867,2,  -999.00,9,  -999.00,9,13.83,1,0.01,1,18.14,1,0.984,1,0.04,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     22, X12122,2,    503.7,2,    499.8,2,  10.6127,2,  10.6128,2,  34.3710,2,  34.3718,2,   3.826936,2,   3.827022,2,   137.01,2,   137.00,2,   1.4556,2,   1.4367,2,  10.5516,2,  10.5517,2,  26.3655,2,  26.3661,2,   99.585,2,   0.0167,2,   4.7105,2,    0.043,2,    0.059,2,    7.353,2,  34.3698,2,  -999.00,9,  -999.00,9,21.95,1,0.02,1,39.28,1,1.565,1,0.05,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     21, X12121,2,    604.9,2,    600.1,2,   7.4606,2,   7.4600,2,  34.3045,2,  34.3058,2,   3.533971,2,   3.534034,2,   106.65,2,   106.59,2,   1.1820,2,   1.1636,2,   7.4008,2,   7.4002,2,  26.8148,2,  26.8159,2,   99.566,2,   0.0174,2,   4.7097,2,    0.047,2,    0.061,2,    8.101,2,  34.3058,2,  -999.00,9,  -999.00,9,30.05,1,0.01,1,66.39,1,2.148,1,0.08,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     20, X12120,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     19, X12119,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     18, X12118,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     17, X12117,2,    706.0,2,    700.2,2,   6.1045,2,   6.1041,2,  34.3348,2,  34.3363,2,   3.418435,2,   3.418531,2,    89.72,2,    89.71,2,   1.0478,2,   1.0293,2,   6.0415,2,   6.0411,2,  27.0217,2,  27.0229,2,   99.662,2,   0.0135,2,   4.7143,2,    0.048,2,    0.071,2,    8.491,2,  34.3354,2,  -999.00,9,  -999.00,9,33.86,1,0.01,1,85.24,1,2.418,1,0.05,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     16, X12116,2,    908.1,2,    900.2,2,   4.7942,2,   4.7942,2,  34.3887,2,  34.3903,2,   3.314685,2,   3.314829,2,    77.05,2,    77.06,2,   0.9433,2,   0.9243,2,   4.7207,2,   4.7207,2,  27.2223,2,  27.2236,2,   99.739,2,   0.0105,2,   4.7178,2,    0.050,2,    0.041,2,    9.552,2,  34.3892,2,  -999.00,9,  -999.00,9,36.86,1,0.01,1,104.92,1,2.634,1,0.02,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     15, X12115,2,   1008.8,2,    999.7,2,   4.5470,2,   4.5475,2,  34.4059,2,  34.4075,2,   3.298523,2,   3.298701,2,    75.20,2,    75.18,2,   0.9243,2,   0.9049,2,   4.4666,2,   4.4670,2,  27.2641,2,  27.2652,2,   99.821,2,   0.0072,2,   4.7217,2,    0.050,2,    0.038,2,    9.316,2,  34.4063,2,  -999.00,9,  -999.00,9,37.36,1,0.02,1,109.21,1,2.667,1,0.03,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     14, X12114,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     13, X12113,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     12, X12112,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     11, X12111,2,   1211.2,2,   1199.8,2,   4.0140,2,   4.0145,2,  34.4340,2,  34.4357,2,   3.262304,2,   3.262498,2,    72.74,2,    72.73,2,   0.8941,2,   0.8744,2,   3.9204,2,   3.9210,2,  27.3441,2,  27.3454,2,   99.877,2,   0.0049,2,   4.7244,2,    0.049,2,    0.037,2,    9.463,2,  34.4335,2,  -999.00,9,  -999.00,9,38.49,1,0.01,1,117.22,1,2.751,1,0.05,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,05/31/2017,18:35, 26.5021, 126.0867, 1917,   C05,  1,     10, X12110,2,   1312.9,2,   1300.2,2,   3.9095,2,   3.9097,2,  34.4409,2,  34.4425,2,   3.257930,2,   3.258095,2,    72.54,2,    72.53,2,   0.8867,2,   0.8668,2,   3.8081,2,   3.8084,2,  27.3610,2,  27.3623,2,   99.879,2,   0.0048,2,   4.7245,2,    0.050,2,    0.030,2,    9.282,2,  34.4416,2,  -999.00,9,  -999.00,9,38.72,1,0.01,1,118.81,1,2.763,1,0.05,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
